model,layer,normalized_depth,source_group,target_group,beta,delta_norm,mean_target_assignment_rate,mean_target_minus_source_similarity,mean_relative_perturbation_norm,ivs,rsm_pearson
Qwen/Qwen3-1.7B,12,0.42857142857142855,logic,analogy,1.25,46.247595407863436,1.0,0.11601906172511867,0.490721195936203,0.0013137855350013883,0.9986862144649986
Qwen/Qwen3-1.7B,12,0.42857142857142855,logic,analogy,1.5,46.247595407863436,1.0,0.14849942884971057,0.5888653993606567,0.001822657127955929,0.9981773428720441
Qwen/Qwen3-1.7B,12,0.42857142857142855,logic,definition,0.25,51.24997398340225,0.0,-0.04906347506797459,0.10876002907752991,3.665680524811421e-05,0.9999633431947519
Qwen/Qwen3-1.7B,12,0.42857142857142855,logic,definition,0.5,51.24997398340225,0.5,0.001999322277444593,0.21752005815505981,0.00014241257095082283,0.9998575874290492
Qwen/Qwen3-1.7B,12,0.42857142857142855,logic,definition,0.75,51.24997398340225,1.0,0.05218810009415942,0.3262800872325897,0.0003071033020864977,0.9996928966979135
Qwen/Qwen3-1.7B,12,0.42857142857142855,logic,definition,1.0,51.24997398340225,1.0,0.09987047975559327,0.43504011631011963,0.000518253289265691,0.9994817467107343
Qwen/Qwen3-1.7B,12,0.42857142857142855,logic,definition,1.25,51.24997398340225,1.0,0.14382534624379317,0.5438001751899719,0.0007633941372928721,0.9992366058627071
Qwen/Qwen3-1.7B,12,0.42857142857142855,logic,definition,1.5,51.24997398340225,1.0,0.1833419682130678,0.6525601744651794,0.0010307535223090802,0.9989692464776909
Qwen/Qwen3-1.7B,12,0.42857142857142855,causality,logic,0.25,55.11498259291214,0.0,-0.059660023386506555,0.11101739853620529,0.00029127309384613387,0.9997087269061539
Qwen/Qwen3-1.7B,12,0.42857142857142855,causality,logic,0.5,55.11498259291214,0.3333333333333333,-0.003754880067253885,0.22203479707241058,0.0012933294083070646,0.9987066705916929
Qwen/Qwen3-1.7B,12,0.42857142857142855,causality,logic,0.75,55.11498259291214,1.0,0.05380445409994283,0.3330521583557129,0.0031658370177984896,0.9968341629822015
Qwen/Qwen3-1.7B,12,0.42857142857142855,causality,logic,1.0,55.11498259291214,1.0,0.11071551226335519,0.44406959414482117,0.005950794966007034,0.994049205033993
Qwen/Qwen3-1.7B,12,0.42857142857142855,causality,logic,1.25,55.11498259291214,1.0,0.1647407471878951,0.5550870299339294,0.009509623048238214,0.9904903769517618
Qwen/Qwen3-1.7B,12,0.42857142857142855,causality,logic,1.5,55.11498259291214,1.0,0.2141215105250227,0.6661043167114258,0.013544619835335281,0.9864553801646647
Qwen/Qwen3-1.7B,12,0.42857142857142855,causality,analogy,0.25,57.89949427272811,0.0,-0.06164362718569394,0.11662619560956955,0.000165119939499081,0.9998348800605009
Qwen/Qwen3-1.7B,12,0.42857142857142855,causality,analogy,0.5,57.89949427272811,0.5,-0.0007663163315848598,0.2332523912191391,0.0008313942755154846,0.9991686057244845
Qwen/Qwen3-1.7B,12,0.42857142857142855,causality,analogy,0.75,57.89949427272811,1.0,0.06056570136202044,0.34987857937812805,0.002254404493106099,0.9977455955068939
Qwen/Qwen3-1.7B,12,0.42857142857142855,causality,analogy,1.0,57.89949427272811,1.0,0.11975924805559879,0.4665047824382782,0.004571215350485214,0.9954287846495148
Qwen/Qwen3-1.7B,12,0.42857142857142855,causality,analogy,1.25,57.89949427272811,1.0,0.1746338849985889,0.583130955696106,0.007695908640007798,0.9923040913599922
Qwen/Qwen3-1.7B,12,0.42857142857142855,causality,analogy,1.5,57.89949427272811,1.0,0.2237645543888328,0.6997571587562561,0.0113377146504815,0.9886622853495185
Qwen/Qwen3-1.7B,12,0.42857142857142855,causality,definition,0.25,43.962147266716705,0.0,-0.03533012674195424,0.08855237811803818,0.0001874430190551557,0.9998125569809448
Qwen/Qwen3-1.7B,12,0.42857142857142855,causality,definition,0.5,43.962147266716705,0.5,-0.00048067648819805076,0.17710475623607635,0.00090493743949982,0.9990950625605002
Qwen/Qwen3-1.7B,12,0.42857142857142855,causality,definition,0.75,43.962147266716705,1.0,0.03473573323989476,0.2656571567058563,0.002362788148432937,0.9976372118515671
Qwen/Qwen3-1.7B,12,0.42857142857142855,causality,definition,1.0,43.962147266716705,1.0,0.06946097274620955,0.3542095124721527,0.004684557683103052,0.995315442316897
Qwen/Qwen3-1.7B,12,0.42857142857142855,causality,definition,1.25,43.962147266716705,1.0,0.10288823104041334,0.4427618682384491,0.007854800393469419,0.9921451996065306
Qwen/Qwen3-1.7B,12,0.42857142857142855,causality,definition,1.5,43.962147266716705,1.0,0.1343500460974255,0.5313143134117126,0.01171212034126845,0.9882878796587315
Qwen/Qwen3-1.7B,12,0.42857142857142855,analogy,logic,0.25,46.247595407863436,0.16666666666666666,-0.04237896615522119,0.09601187705993652,9.052817314769701e-05,0.9999094718268523
Qwen/Qwen3-1.7B,12,0.42857142857142855,analogy,logic,0.5,46.247595407863436,0.5,-0.0016855108061823998,0.19202375411987305,0.0003165267382841952,0.9996834732617158
Qwen/Qwen3-1.7B,12,0.42857142857142855,analogy,logic,0.75,46.247595407863436,1.0,0.0398489357332229,0.2880356013774872,0.0006093210770476976,0.9993906789229523
Qwen/Qwen3-1.7B,12,0.42857142857142855,analogy,logic,1.0,46.247595407863436,1.0,0.08102716331241933,0.3840475082397461,0.0009175972505464092,0.9990824027494536
Qwen/Qwen3-1.7B,12,0.42857142857142855,analogy,logic,1.25,46.247595407863436,1.0,0.12068016494951772,0.4800593852996826,0.0012203196246028947,0.9987796803753971
Qwen/Qwen3-1.7B,12,0.42857142857142855,analogy,logic,1.5,46.247595407863436,1.0,0.15782294267963426,0.5760712027549744,0.0015252599476712758,0.9984747400523287
Qwen/Qwen3-1.7B,12,0.42857142857142855,analogy,causality,0.25,57.89949427272811,0.16666666666666666,-0.06055210298058877,0.12020168453454971,0.00014476114853079203,0.9998552388514692
Qwen/Qwen3-1.7B,12,0.42857142857142855,analogy,causality,0.5,57.89949427272811,0.5,0.0013772338898880854,0.24040336906909943,0.0005187313486204603,0.9994812686513795
Qwen/Qwen3-1.7B,12,0.42857142857142855,analogy,causality,0.75,57.89949427272811,1.0,0.06276474905257168,0.3606050908565521,0.0010598964307072523,0.9989401035692927
Qwen/Qwen3-1.7B,12,0.42857142857142855,analogy,causality,1.0,57.89949427272811,1.0,0.12111325069812617,0.48080673813819885,0.0017466208983140108,0.998253379101686
Qwen/Qwen3-1.7B,12,0.42857142857142855,analogy,causality,1.25,57.89949427272811,1.0,0.17451110886265697,0.6010083556175232,0.0025777628146416154,0.9974222371853584
Qwen/Qwen3-1.7B,12,0.42857142857142855,analogy,causality,1.5,57.89949427272811,1.0,0.2218579448903547,0.7212101817131042,0.0035481472946023995,0.9964518527053976
Qwen/Qwen3-1.7B,12,0.42857142857142855,analogy,definition,0.25,51.414541796740174,0.0,-0.04997017328554776,0.10673866420984268,0.0001695567559468758,0.9998304432440531
Qwen/Qwen3-1.7B,12,0.42857142857142855,analogy,definition,0.5,51.414541796740174,0.5,-0.0002741635123779673,0.21347732841968536,0.0006161958967431103,0.9993838041032569
Qwen/Qwen3-1.7B,12,0.42857142857142855,analogy,definition,0.75,51.414541796740174,1.0,0.0495845997604748,0.32021597027778625,0.0012323380101234571,0.9987676619898765
Qwen/Qwen3-1.7B,12,0.42857142857142855,analogy,definition,1.0,51.414541796740174,1.0,0.09789955787999682,0.4269546568393707,0.0019193730129488662,0.9980806269870511
Qwen/Qwen3-1.7B,12,0.42857142857142855,analogy,definition,1.25,51.414541796740174,1.0,0.14320867070356436,0.5336933135986328,0.002609728900334063,0.9973902710996659
Qwen/Qwen3-1.7B,12,0.42857142857142855,analogy,definition,1.5,51.414541796740174,1.0,0.1844841972310015,0.6404319405555725,0.003269898663270654,0.9967301013367293
Qwen/Qwen3-1.7B,12,0.42857142857142855,definition,logic,0.25,51.24997398340225,0.0,-0.05115603855359219,0.10441116243600845,0.0005332755718703286,0.9994667244281297
Qwen/Qwen3-1.7B,12,0.42857142857142855,definition,logic,0.5,51.24997398340225,0.5,-0.0015428044360366044,0.2088223248720169,0.0025825593709675188,0.9974174406290325
Qwen/Qwen3-1.7B,12,0.42857142857142855,definition,logic,0.75,51.24997398340225,0.8333333333333334,0.04887198048250907,0.31323352456092834,0.006767023303752784,0.9932329766962472
Qwen/Qwen3-1.7B,12,0.42857142857142855,definition,logic,1.0,51.24997398340225,1.0,0.09835952910164725,0.4176446497440338,0.013399311987653872,0.9866006880123461
Qwen/Qwen3-1.7B,12,0.42857142857142855,definition,logic,1.25,51.24997398340225,1.0,0.14532100803233694,0.5220558643341064,0.02224337505526708,0.9777566249447329
Qwen/Qwen3-1.7B,12,0.42857142857142855,definition,logic,1.5,51.24997398340225,1.0,0.1885259712495414,0.6264670491218567,0.03249479759109697,0.967505202408903
Qwen/Qwen3-1.7B,12,0.42857142857142855,definition,causality,0.25,43.962147266716705,0.16666666666666666,-0.03359744341561155,0.08956373482942581,0.0008958527826097296,0.9991041472173903
Qwen/Qwen3-1.7B,12,0.42857142857142855,definition,causality,0.5,43.962147266716705,0.5,0.001158453548089966,0.17912746965885162,0.003843753999563382,0.9961562460004366
Qwen/Qwen3-1.7B,12,0.42857142857142855,definition,causality,0.75,43.962147266716705,0.8333333333333334,0.03551668360351812,0.26869121193885803,0.008989763849985177,0.9910102361500148
Qwen/Qwen3-1.7B,12,0.42857142857142855,definition,causality,1.0,43.962147266716705,1.0,0.06871095743949218,0.35825493931770325,0.01611323496119277,0.9838867650388072
Qwen/Qwen3-1.7B,12,0.42857142857142855,definition,causality,1.25,43.962147266716705,1.0,0.10010753225422353,0.44781866669654846,0.024676933480673235,0.9753230665193268
Qwen/Qwen3-1.7B,12,0.42857142857142855,definition,causality,1.5,43.962147266716705,1.0,0.12925218392553095,0.5373824238777161,0.03397070266719626,0.9660292973328037
Qwen/Qwen3-1.7B,12,0.42857142857142855,definition,analogy,0.25,51.414541796740174,0.0,-0.04773854891232476,0.10474643856287003,0.000634176432427358,0.9993658235675726
Qwen/Qwen3-1.7B,12,0.42857142857142855,definition,analogy,0.5,51.414541796740174,0.6666666666666666,0.000934084971989213,0.20949287712574005,0.002953711514001589,0.9970462884859984
Qwen/Qwen3-1.7B,12,0.42857142857142855,definition,analogy,0.75,51.414541796740174,0.8333333333333334,0.04938487582573681,0.31423935294151306,0.007399960345976786,0.9926000396540232
Qwen/Qwen3-1.7B,12,0.42857142857142855,definition,analogy,1.0,51.414541796740174,1.0,0.09605580689375803,0.4189857542514801,0.013977433179328869,0.9860225668206711
Qwen/Qwen3-1.7B,12,0.42857142857142855,definition,analogy,1.25,51.414541796740174,1.0,0.13966898146639184,0.5237322449684143,0.022169345488704084,0.9778306545112959
Qwen/Qwen3-1.7B,12,0.42857142857142855,definition,analogy,1.5,51.414541796740174,1.0,0.17936669377705994,0.6284787058830261,0.03109502459479807,0.9689049754052019
Qwen/Qwen3-1.7B,16,0.5714285714285714,logic,causality,0.25,105.02935898996124,0.0,-0.05745672115179978,0.12588855624198914,4.647624630560454e-05,0.9999535237536944
Qwen/Qwen3-1.7B,16,0.5714285714285714,logic,causality,0.5,105.02935898996124,0.6666666666666666,0.006590872875460119,0.25177711248397827,0.0002430622287096229,0.9997569377712904
Qwen/Qwen3-1.7B,16,0.5714285714285714,logic,causality,0.75,105.02935898996124,1.0,0.06778630499292149,0.3776656687259674,0.0006648109043912998,0.9993351890956087
Qwen/Qwen3-1.7B,16,0.5714285714285714,logic,causality,1.0,105.02935898996124,1.0,0.12396903128673886,0.5035542249679565,0.0013348962997651315,0.9986651037002349
Qwen/Qwen3-1.7B,16,0.5714285714285714,logic,causality,1.25,105.02935898996124,1.0,0.17392569197832453,0.6294428110122681,0.0022110309577078047,0.9977889690422922
Qwen/Qwen3-1.7B,16,0.5714285714285714,logic,causality,1.5,105.02935898996124,1.0,0.21731522213416532,0.7553313374519348,0.003209841938985103,0.9967901580610149
Qwen/Qwen3-1.7B,16,0.5714285714285714,logic,analogy,0.25,92.77485676592072,0.0,-0.04932138781679407,0.11120027303695679,8.36119557474646e-05,0.9999163880442525
Qwen/Qwen3-1.7B,16,0.5714285714285714,logic,analogy,0.5,92.77485676592072,0.5,0.003202129582248081,0.22240054607391357,0.0003885092047469785,0.999611490795253
Qwen/Qwen3-1.7B,16,0.5714285714285714,logic,analogy,0.75,92.77485676592072,1.0,0.054431019481340215,0.33360084891319275,0.0009703679245414154,0.9990296320754586
Qwen/Qwen3-1.7B,16,0.5714285714285714,logic,analogy,1.0,92.77485676592072,1.0,0.10271830847202923,0.44480109214782715,0.0018303762779822152,0.9981696237220178
Qwen/Qwen3-1.7B,16,0.5714285714285714,logic,analogy,1.25,92.77485676592072,1.0,0.14690504466755194,0.5560013651847839,0.002912408749556672,0.9970875912504433
Qwen/Qwen3-1.7B,16,0.5714285714285714,logic,analogy,1.5,92.77485676592072,1.0,0.18638286873807675,0.6672016978263855,0.004124779863477923,0.9958752201365221
Qwen/Qwen3-1.7B,16,0.5714285714285714,logic,definition,0.25,98.7327071726886,0.0,-0.05600521583789786,0.11834137886762619,1.9217292675399733e-05,0.9999807827073246
Qwen/Qwen3-1.7B,16,0.5714285714285714,logic,definition,0.5,98.7327071726886,0.5,0.0036174927952259406,0.23668275773525238,9.203471068752744e-05,0.9999079652893125
Qwen/Qwen3-1.7B,16,0.5714285714285714,logic,definition,0.75,98.7327071726886,1.0,0.06170235027459303,0.355024129152298,0.00026376332717203965,0.999736236672828
Qwen/Qwen3-1.7B,16,0.5714285714285714,logic,definition,1.0,98.7327071726886,1.0,0.11612610116307032,0.47336551547050476,0.000585319889506164,0.9994146801104938
Qwen/Qwen3-1.7B,16,0.5714285714285714,logic,definition,1.25,98.7327071726886,1.0,0.1654487636712917,0.5917068719863892,0.0010810474958516947,0.9989189525041483
Qwen/Qwen3-1.7B,16,0.5714285714285714,logic,definition,1.5,98.7327071726886,1.0,0.20898816291888345,0.710048258304596,0.0017353361264264011,0.9982646638735736
Qwen/Qwen3-1.7B,16,0.5714285714285714,causality,logic,0.25,105.02935898996124,0.0,-0.06719115188163283,0.11487782001495361,0.0006702913147303979,0.9993297086852696
Qwen/Qwen3-1.7B,16,0.5714285714285714,causality,logic,0.5,105.02935898996124,0.3333333333333333,-0.006555193315109231,0.22975564002990723,0.0028643820008027454,0.9971356179991973
Qwen/Qwen3-1.7B,16,0.5714285714285714,causality,logic,0.75,105.02935898996124,1.0,0.05685242880491126,0.34463346004486084,0.006512560265031331,0.9934874397349687
Qwen/Qwen3-1.7B,16,0.5714285714285714,causality,logic,1.0,105.02935898996124,1.0,0.12027428333727297,0.45951128005981445,0.010969698952701834,0.9890303010472982
Qwen/Qwen3-1.7B,16,0.5714285714285714,causality,logic,1.25,105.02935898996124,1.0,0.18083261409898255,0.5743891596794128,0.015179281890777885,0.9848207181092221
Qwen/Qwen3-1.7B,16,0.5714285714285714,causality,logic,1.5,105.02935898996124,1.0,0.2361467145272047,0.6892669200897217,0.01815771106523323,0.9818422889347668
Qwen/Qwen3-1.7B,16,0.5714285714285714,causality,analogy,0.25,118.23126832755301,0.0,-0.08041261817194134,0.12931765615940094,0.0003855172357196679,0.9996144827642803
Qwen/Qwen3-1.7B,16,0.5714285714285714,causality,analogy,0.5,118.23126832755301,0.5,-0.003612146007281436,0.2586353123188019,0.00161559546335599,0.998384404536644
Qwen/Qwen3-1.7B,16,0.5714285714285714,causality,analogy,0.75,118.23126832755301,1.0,0.07478028839741724,0.3879530131816864,0.003597561196052479,0.9964024388039475
Qwen/Qwen3-1.7B,16,0.5714285714285714,causality,analogy,1.0,118.23126832755301,1.0,0.1505116744395142,0.5172706246376038,0.005962772811260786,0.9940372271887392
Qwen/Qwen3-1.7B,16,0.5714285714285714,causality,analogy,1.25,118.23126832755301,1.0,0.21993208975900902,0.6465883255004883,0.008228317779946037,0.991771682220054
Qwen/Qwen3-1.7B,16,0.5714285714285714,causality,analogy,1.5,118.23126832755301,1.0,0.28076582150160945,0.7759060263633728,0.01003621004556321,0.9899637899544368
Qwen/Qwen3-1.7B,16,0.5714285714285714,causality,definition,0.25,79.10217335748588,0.0,-0.035028452247032105,0.08651947975158691,3.484304827294782e-05,0.999965156951727
Qwen/Qwen3-1.7B,16,0.5714285714285714,causality,definition,0.5,79.10217335748588,0.6666666666666666,-0.001370462041174303,0.17303895950317383,0.00016229115561960938,0.9998377088443804
Qwen/Qwen3-1.7B,16,0.5714285714285714,causality,definition,0.75,79.10217335748588,1.0,0.03289958140003357,0.25955843925476074,0.0004214930977544107,0.9995785069022456
Qwen/Qwen3-1.7B,16,0.5714285714285714,causality,definition,1.0,79.10217335748588,1.0,0.06696947856752489,0.34607791900634766,0.0008490714899591634,0.9991509285100408
Qwen/Qwen3-1.7B,16,0.5714285714285714,causality,definition,1.25,79.10217335748588,1.0,0.10003703710230794,0.43259742856025696,0.0014661527499714166,0.9985338472500286
Qwen/Qwen3-1.7B,16,0.5714285714285714,causality,definition,1.5,79.10217335748588,1.0,0.13140141037187592,0.5191168785095215,0.0022686387658038543,0.9977313612341961
Qwen/Qwen3-1.7B,16,0.5714285714285714,analogy,logic,0.25,92.77485676592072,0.16666666666666666,-0.05501666104828118,0.10777639597654343,0.0001817327115424261,0.9998182672884576
Qwen/Qwen3-1.7B,16,0.5714285714285714,analogy,logic,0.5,92.77485676592072,0.3333333333333333,-0.003099377250346036,0.21555279195308685,0.0008179320978076721,0.9991820679021923
Qwen/Qwen3-1.7B,16,0.5714285714285714,analogy,logic,0.75,92.77485676592072,1.0,0.05015532527101296,0.32332921028137207,0.001975150913399726,0.9980248490866003
Qwen/Qwen3-1.7B,16,0.5714285714285714,analogy,logic,1.0,92.77485676592072,1.0,0.10277684332167847,0.4311055839061737,0.003593687273410362,0.9964063127265896
Qwen/Qwen3-1.7B,16,0.5714285714285714,analogy,logic,1.25,92.77485676592072,1.0,0.1528578171755457,0.5388820171356201,0.005497637566216906,0.9945023624337831
Qwen/Qwen3-1.7B,16,0.5714285714285714,analogy,logic,1.5,92.77485676592072,1.0,0.1988794421002762,0.6466584205627441,0.007458290159297887,0.9925417098407021
Qwen/Qwen3-1.7B,16,0.5714285714285714,analogy,causality,0.25,118.23126832755301,0.0,-0.07670263596547955,0.13734905421733856,0.0002143492562362015,0.9997856507437638
Qwen/Qwen3-1.7B,16,0.5714285714285714,analogy,causality,0.5,118.23126832755301,0.3333333333333333,0.0033139052128952073,0.2746981084346771,0.0008806332479361911,0.9991193667520638
Qwen/Qwen3-1.7B,16,0.5714285714285714,analogy,causality,0.75,118.23126832755301,1.0,0.0817043057191511,0.4120471775531769,0.0019109922918736366,0.9980890077081264
Qwen/Qwen3-1.7B,16,0.5714285714285714,analogy,causality,1.0,118.23126832755301,1.0,0.15448393823197082,0.5493962168693542,0.0031017762018228368,0.9968982237981772
Qwen/Qwen3-1.7B,16,0.5714285714285714,analogy,causality,1.25,118.23126832755301,1.0,0.2190330327781782,0.6867454051971436,0.004240533778383071,0.9957594662216169
Qwen/Qwen3-1.7B,16,0.5714285714285714,analogy,causality,1.5,118.23126832755301,1.0,0.2743127613104841,0.8240943551063538,0.005187937990323799,0.9948120620096762
Qwen/Qwen3-1.7B,16,0.5714285714285714,analogy,definition,0.25,108.50921129120354,0.0,-0.06961524786317874,0.12605497241020203,0.00022436494375188687,0.9997756350562481
Qwen/Qwen3-1.7B,16,0.5714285714285714,analogy,definition,0.5,108.50921129120354,0.3333333333333333,-6.677747326655492e-05,0.25210994482040405,0.0009585322950029784,0.999041467704997
Qwen/Qwen3-1.7B,16,0.5714285714285714,analogy,definition,0.75,108.50921129120354,1.0,0.06944012154681967,0.3781648874282837,0.002175512169488525,0.9978244878305115
Qwen/Qwen3-1.7B,16,0.5714285714285714,analogy,definition,1.0,108.50921129120354,1.0,0.13562988467467063,0.5042198896408081,0.0036991627189433274,0.9963008372810567
Qwen/Qwen3-1.7B,16,0.5714285714285714,analogy,definition,1.25,108.50921129120354,1.0,0.19594259891784882,0.6302748918533325,0.005284948326610195,0.9947150516733898
Qwen/Qwen3-1.7B,16,0.5714285714285714,analogy,definition,1.5,108.50921129120354,1.0,0.24892018916283964,0.7563297748565674,0.006720956122181043,0.993279043877819
Qwen/Qwen3-1.7B,16,0.5714285714285714,definition,logic,0.25,98.7327071726886,0.0,-0.06075461600926435,0.1114862859249115,0.0003661471400157046,0.9996338528599843
Qwen/Qwen3-1.7B,16,0.5714285714285714,definition,logic,0.5,98.7327071726886,0.5,-0.0034256477558968212,0.222972571849823,0.0017470356033819634,0.998252964396618
Qwen/Qwen3-1.7B,16,0.5714285714285714,definition,logic,0.75,98.7327071726886,1.0,0.05536415025268482,0.3344588279724121,0.004489160842186646,0.9955108391578134
Qwen/Qwen3-1.7B,16,0.5714285714285714,definition,logic,1.0,98.7327071726886,1.0,0.11324747671919233,0.445945143699646,0.008650116265985996,0.991349883734014
Qwen/Qwen3-1.7B,16,0.5714285714285714,definition,logic,1.25,98.7327071726886,1.0,0.1679798978375624,0.5574313998222351,0.01386709872433678,0.9861329012756632
Qwen/Qwen3-1.7B,16,0.5714285714285714,definition,logic,1.5,98.7327071726886,1.0,0.21784709093596077,0.6689176559448242,0.01946333005175449,0.9805366699482455
Qwen/Qwen3-1.7B,16,0.5714285714285714,definition,causality,0.25,79.10217335748588,0.16666666666666666,-0.03263621096735492,0.08932002633810043,0.0006277625895364514,0.9993722374104635
Qwen/Qwen3-1.7B,16,0.5714285714285714,definition,causality,0.5,79.10217335748588,0.5,0.0014475436235557027,0.17864005267620087,0.00255001956314016,0.9974499804368598
Qwen/Qwen3-1.7B,16,0.5714285714285714,definition,causality,0.75,79.10217335748588,1.0,0.0349239001018844,0.2679600417613983,0.00563945696506063,0.9943605430349394
Qwen/Qwen3-1.7B,16,0.5714285714285714,definition,causality,1.0,79.10217335748588,1.0,0.06707920853319804,0.35728010535240173,0.009569497063512844,0.9904305029364872
Qwen/Qwen3-1.7B,16,0.5714285714285714,definition,causality,1.25,79.10217335748588,1.0,0.09734735863885324,0.446600079536438,0.013922345317218143,0.9860776546827819
Qwen/Qwen3-1.7B,16,0.5714285714285714,definition,causality,1.5,79.10217335748588,1.0,0.12534335580343814,0.5359200835227966,0.01830149942929149,0.9816985005707085
Qwen/Qwen3-1.7B,16,0.5714285714285714,definition,analogy,0.25,108.50921129120354,0.0,-0.06802571439408389,0.1225256398320198,0.0005493951964831156,0.9994506048035169
Qwen/Qwen3-1.7B,16,0.5714285714285714,definition,analogy,0.5,108.50921129120354,0.6666666666666666,-0.00023507911075193455,0.2450512796640396,0.0023973826868903814,0.9976026173131096
Qwen/Qwen3-1.7B,16,0.5714285714285714,definition,analogy,0.75,108.50921129120354,1.0,0.0676382115090508,0.3675769567489624,0.005575501420701512,0.9944244985792985
Qwen/Qwen3-1.7B,16,0.5714285714285714,definition,analogy,1.0,108.50921129120354,1.0,0.13250785578373325,0.4901025593280792,0.009672991807504805,0.9903270081924952
Qwen/Qwen3-1.7B,16,0.5714285714285714,definition,analogy,1.25,108.50921129120354,1.0,0.19192047845540816,0.6126282811164856,0.013985871260241645,0.9860141287397584
Qwen/Qwen3-1.7B,16,0.5714285714285714,definition,analogy,1.5,108.50921129120354,1.0,0.2444250097439955,0.7351539134979248,0.017852375289939992,0.98214762471006
Qwen/Qwen3-1.7B,20,0.7142857142857143,logic,causality,0.25,271.9629426605601,0.0,-0.05150566156577918,0.10639484971761703,2.7760445646118903e-05,0.9999722395543539
Qwen/Qwen3-1.7B,20,0.7142857142857143,logic,causality,0.5,271.9629426605601,0.5,-0.0006229915541196007,0.21278969943523407,0.00011960725705462139,0.9998803927429454
Qwen/Qwen3-1.7B,20,0.7142857142857143,logic,causality,0.75,271.9629426605601,1.0,0.050350204438421864,0.3191845715045929,0.0002824576043957139,0.9997175423956043
Qwen/Qwen3-1.7B,20,0.7142857142857143,logic,causality,1.0,271.9629426605601,1.0,0.0996639607422175,0.42557939887046814,0.0005119686647627741,0.9994880313352372
Qwen/Qwen3-1.7B,20,0.7142857142857143,logic,causality,1.25,271.9629426605601,1.0,0.14583244005545526,0.531974196434021,0.000791864876075743,0.9992081351239243
Qwen/Qwen3-1.7B,20,0.7142857142857143,logic,causality,1.5,271.9629426605601,1.0,0.1878284806228916,0.6383691430091858,0.001098093617182605,0.9989019063828174
Qwen/Qwen3-1.7B,20,0.7142857142857143,logic,analogy,0.25,241.36599532121502,0.0,-0.04172332649309418,0.09442498534917831,5.435601339109919e-05,0.9999456439866089
Qwen/Qwen3-1.7B,20,0.7142857142857143,logic,analogy,0.5,241.36599532121502,0.5,-0.0015850314921546094,0.18884997069835663,0.00022647576775902678,0.999773524232241
Qwen/Qwen3-1.7B,20,0.7142857142857143,logic,analogy,0.75,241.36599532121502,1.0,0.03889286126003244,0.28327497839927673,0.0005159962081999758,0.9994840037918
Qwen/Qwen3-1.7B,20,0.7142857142857143,logic,analogy,1.0,241.36599532121502,1.0,0.07860698414631362,0.37769994139671326,0.0009021368417866382,0.9990978631582134
Qwen/Qwen3-1.7B,20,0.7142857142857143,logic,analogy,1.25,241.36599532121502,1.0,0.11654061628506163,0.47212493419647217,0.0013471095720358761,0.9986528904279641
Qwen/Qwen3-1.7B,20,0.7142857142857143,logic,analogy,1.5,241.36599532121502,1.0,0.15188579270787816,0.5665499567985535,0.0018053358950924636,0.9981946641049075
Qwen/Qwen3-1.7B,20,0.7142857142857143,logic,definition,0.25,274.83192343954767,0.0,-0.05181747986289953,0.10751721262931824,6.085518379594923e-05,0.999939144816204
Qwen/Qwen3-1.7B,20,0.7142857142857143,logic,definition,0.5,274.83192343954767,0.5,-0.0007065398498380393,0.21503442525863647,0.0002465793804288241,0.9997534206195712
Qwen/Qwen3-1.7B,20,0.7142857142857143,logic,definition,0.75,274.83192343954767,1.0,0.05022999907257386,0.3225516974925995,0.0005461430472769591,0.999453856952723
Qwen/Qwen3-1.7B,20,0.7142857142857143,logic,definition,1.0,274.83192343954767,1.0,0.09927765859158344,0.43006885051727295,0.0009301767178210296,0.999069823282179
Qwen/Qwen3-1.7B,20,0.7142857142857143,logic,definition,1.25,274.83192343954767,1.0,0.1450146243205933,0.5375860929489136,0.0013593432765613978,0.9986406567234386
Qwen/Qwen3-1.7B,20,0.7142857142857143,logic,definition,1.5,274.83192343954767,1.0,0.1864872510538511,0.645103394985199,0.0017946510540463034,0.9982053489459537
Qwen/Qwen3-1.7B,20,0.7142857142857143,causality,logic,0.25,271.9629426605601,0.0,-0.05094301827692538,0.10842026025056839,0.00017860860723351024,0.9998213913927665
Qwen/Qwen3-1.7B,20,0.7142857142857143,causality,logic,0.5,271.9629426605601,0.5,0.0007723751453636574,0.21684052050113678,0.0008005233177584836,0.9991994766822415
Qwen/Qwen3-1.7B,20,0.7142857142857143,causality,logic,0.75,271.9629426605601,1.0,0.05237955348002532,0.32526078820228577,0.0019281052282400513,0.99807189477176
Qwen/Qwen3-1.7B,20,0.7142857142857143,causality,logic,1.0,271.9629426605601,1.0,0.10209455528103373,0.43368104100227356,0.003509752924805043,0.996490247075195
Qwen/Qwen3-1.7B,20,0.7142857142857143,causality,logic,1.25,271.9629426605601,1.0,0.1484470992003255,0.5421013236045837,0.005395325259396233,0.9946046747406038
Qwen/Qwen3-1.7B,20,0.7142857142857143,causality,logic,1.5,271.9629426605601,1.0,0.1904559738374314,0.6505215764045715,0.007392115822267509,0.9926078841777325
Qwen/Qwen3-1.7B,20,0.7142857142857143,causality,analogy,0.25,301.58887369044857,0.0,-0.06491518454419576,0.12023088335990906,0.0001012324101375972,0.9998987675898624
Qwen/Qwen3-1.7B,20,0.7142857142857143,causality,analogy,0.5,301.58887369044857,0.5,-0.000253832664467879,0.24046176671981812,0.0005040550829468193,0.9994959449170532
